k0_base,beta_loss_factor,Q_individual,seed,curve_sep_botanical_vs_random,curve_sep_botanical_vs_fractal,curve_sep_botanical_vs_voronoi,finding_holds
0.006,0.4,2.0,65,0.3177,0.8017,0.3089,False
0.006,0.4,2.0,66,1.5662,1.5639,0.6304,False
0.006,0.4,2.0,67,-0.6934,0.1003,-0.4477,True
0.006,0.4,2.0,68,0.2048,0.6091,0.4585,False
0.006,0.4,2.0,69,0.876,1.3402,0.1537,False
0.006,0.4,2.0,70,-0.3597,0.4208,0.1858,False
0.006,0.4,2.0,71,-0.301,0.4813,0.1436,False
0.006,0.4,3.0,42,0.3895,0.5545,0.2828,False
0.006,0.4,3.0,43,0.0597,0.6692,0.2992,False
0.006,0.4,3.0,44,1.8188,2.54,1.6849,False
0.006,0.4,3.0,45,0.4619,0.9099,-0.1498,False
0.006,0.4,3.0,46,0.3564,1.2856,0.3759,False
0.006,0.4,3.0,47,0.4695,1.2501,0.2957,False
0.006,0.4,3.0,48,0.361,0.5949,-0.2635,False
0.006,0.4,3.0,49,0.3965,1.4174,0.8968,False
0.006,0.4,3.0,50,0.6539,1.0225,-0.1185,False
0.006,0.4,3.0,51,0.407,1.5146,0.2362,False
0.006,0.4,3.0,52,0.3712,2.5029,2.5612,False
0.006,0.4,3.0,53,-0.4812,0.4649,-0.2252,True
0.006,0.4,3.0,54,0.2086,0.6054,0.2214,False
0.006,0.4,3.0,55,0.6293,1.1084,-0.076,False
0.006,0.4,3.0,56,0.7985,1.2722,-0.0013,False
0.006,0.4,3.0,57,1.4369,2.2731,0.5014,False
0.006,0.4,3.0,58,0.0185,1.0861,1.1475,False
0.006,0.4,3.0,59,0.2667,1.1464,0.674,False
0.006,0.4,3.0,60,1.0255,0.6582,-0.2408,False
0.006,0.4,3.0,61,-0.4136,0.088,-0.3487,True
0.006,0.4,3.0,62,0.5468,1.1404,-0.1112,False
0.006,0.4,3.0,63,0.4872,1.7438,0.1921,False
0.006,0.4,3.0,64,-0.5317,0.1631,-0.4019,True
0.006,0.4,3.0,65,0.3099,0.7878,0.2986,False
0.006,0.4,3.0,66,1.5442,1.5474,0.6232,False
0.006,0.4,3.0,67,-0.692,0.0957,-0.4479,True
0.006,0.4,3.0,68,0.2008,0.5997,0.4442,False
0.006,0.4,3.0,69,0.8653,1.3232,0.149,False
0.006,0.4,3.0,70,-0.3583,0.4138,0.1748,False
0.006,0.4,3.0,71,-0.2983,0.478,0.1369,False
0.008,0.1,0.5,42,0.3824,0.58,0.27,False
0.008,0.1,0.5,43,0.0559,0.654,0.2732,False
0.008,0.1,0.5,44,1.7925,2.5796,1.6397,False
0.008,0.1,0.5,45,0.4816,0.9097,-0.1442,False
0.008,0.1,0.5,46,0.3428,1.2422,0.3357,False
0.008,0.1,0.5,47,0.4888,1.2823,0.2994,False
0.008,0.1,0.5,48,0.3517,0.5716,-0.259,False
0.008,0.1,0.5,49,0.3757,1.3437,0.8643,False
0.008,0.1,0.5,50,0.6336,1.0071,-0.1261,False
0.008,0.1,0.5,51,0.4276,1.5791,0.2429,False
0.008,0.1,0.5,52,0.3779,2.4274,2.4845,False
0.008,0.1,0.5,53,-0.4736,0.4722,-0.2184,True
0.008,0.1,0.5,54,0.1985,0.5905,0.2207,False
0.008,0.1,0.5,55,0.6311,1.1143,-0.0581,False
0.008,0.1,0.5,56,0.7928,1.2421,-0.0135,False
0.008,0.1,0.5,57,1.4355,2.2803,0.501,False
0.008,0.1,0.5,58,0.0191,1.0777,1.1234,False
0.008,0.1,0.5,59,0.2664,1.1209,0.6515,False
0.008,0.1,0.5,60,0.9862,0.6151,-0.2417,False
0.008,0.1,0.5,61,-0.4043,0.0855,-0.3405,True
0.008,0.1,0.5,62,0.564,1.1194,-0.1153,False
0.008,0.1,0.5,63,0.4841,1.7058,0.1862,False
0.008,0.1,0.5,64,-0.5258,0.1667,-0.3893,True
0.008,0.1,0.5,65,0.2958,0.73,0.2719,False
0.008,0.1,0.5,66,1.5396,1.5422,0.6281,False
0.008,0.1,0.5,67,-0.6953,0.0681,-0.4602,True
0.008,0.1,0.5,68,0.2034,0.6157,0.4509,False
0.008,0.1,0.5,69,0.8484,1.2684,0.1444,False
0.008,0.1,0.5,70,-0.3637,0.4036,0.1719,False
0.008,0.1,0.5,71,-0.3003,0.4477,0.1202,False
0.008,0.1,0.8,42,0.3793,0.5767,0.2633,False
0.008,0.1,0.8,43,0.0545,0.6488,0.268,False
0.008,0.1,0.8,44,1.7771,2.5599,1.6187,False
0.008,0.1,0.8,45,0.4822,0.9084,-0.1427,False
0.008,0.1,0.8,46,0.3399,1.2298,0.3286,False
0.008,0.1,0.8,47,0.4839,1.2715,0.2961,False
0.008,0.1,0.8,48,0.3478,0.5677,-0.2593,False
0.008,0.1,0.8,49,0.3718,1.3318,0.853,False
0.008,0.1,0.8,50,0.6282,1.0006,-0.1268,False
0.008,0.1,0.8,51,0.4259,1.5695,0.2403,False
0.008,0.1,0.8,52,0.3757,2.4084,2.4526,False
0.008,0.1,0.8,53,-0.4727,0.4678,-0.2193,True
0.008,0.1,0.8,54,0.196,0.5869,0.2162,False
0.008,0.1,0.8,55,0.6254,1.1047,-0.0597,False
0.008,0.1,0.8,56,0.7885,1.2335,-0.0137,False
0.008,0.1,0.8,57,1.427,2.2667,0.4975,False
0.008,0.1,0.8,58,0.0185,1.0702,1.1088,False
0.008,0.1,0.8,59,0.2652,1.1144,0.6448,False
0.008,0.1,0.8,60,0.9723,0.6097,-0.2431,False
0.008,0.1,0.8,61,-0.4029,0.0859,-0.3397,True
0.008,0.1,0.8,62,0.5589,1.1094,-0.1164,False
0.008,0.1,0.8,63,0.4814,1.693,0.1839,False
0.008,0.1,0.8,64,-0.5238,0.1663,-0.3882,True
0.008,0.1,0.8,65,0.2918,0.7234,0.2668,False
0.008,0.1,0.8,66,1.5286,1.5337,0.6245,False
0.008,0.1,0.8,67,-0.6946,0.0658,-0.4602,True
0.008,0.1,0.8,68,0.2014,0.6106,0.4435,False
0.008,0.1,0.8,69,0.843,1.2599,0.142,False
0.008,0.1,0.8,70,-0.363,0.4001,0.1663,False
0.008,0.1,0.8,71,-0.2988,0.4463,0.1169,False
0.008,0.1,1.2,42,0.3752,0.5725,0.2545,False
0.008,0.1,1.2,43,0.0527,0.6421,0.2611,False
0.008,0.1,1.2,44,1.7569,2.5339,1.5914,False
0.008,0.1,1.2,45,0.4829,0.9066,-0.1407,False
0.008,0.1,1.2,46,0.3362,1.2137,0.3194,False
0.008,0.1,1.2,47,0.4776,1.2574,0.2918,False
0.008,0.1,1.2,48,0.3428,0.5625,-0.2597,False
0.008,0.1,1.2,49,0.3666,1.3161,0.8381,False
0.008,0.1,1.2,50,0.6212,0.9921,-0.1277,False
0.008,0.1,1.2,51,0.4236,1.5568,0.2368,False
0.008,0.1,1.2,52,0.3727,2.3833,2.411,False
0.008,0.1,1.2,53,-0.4717,0.4621,-0.2204,True
0.008,0.1,1.2,54,0.1929,0.5822,0.2104,False
0.008,0.1,1.2,55,0.6179,1.0921,-0.0618,False
0.008,0.1,1.2,56,0.7827,1.2223,-0.014,False
0.008,0.1,1.2,57,1.4159,2.2487,0.4928,False
0.008,0.1,1.2,58,0.0178,1.0603,1.0897,False
0.008,0.1,1.2,59,0.2635,1.1058,0.636,False
0.008,0.1,1.2,60,0.9542,0.6025,-0.2449,False
0.008,0.1,1.2,61,-0.4011,0.0865,-0.3386,True
0.008,0.1,1.2,62,0.5522,1.0962,-0.1179,False
0.008,0.1,1.2,63,0.4778,1.6762,0.1809,False
0.008,0.1,1.2,64,-0.5212,0.1659,-0.3867,True
0.008,0.1,1.2,65,0.2865,0.7147,0.2601,False
0.008,0.1,1.2,66,1.5141,1.5226,0.6197,False
0.008,0.1,1.2,67,-0.6937,0.0629,-0.4603,True
0.008,0.1,1.2,68,0.1986,0.6039,0.4337,False
0.008,0.1,1.2,69,0.8358,1.2487,0.1387,False
0.008,0.1,1.2,70,-0.3621,0.3955,0.159,False
0.008,0.1,1.2,71,-0.2969,0.4446,0.1125,False
0.008,0.1,2.0,42,0.3673,0.5643,0.2374,False
0.008,0.1,2.0,43,0.0491,0.629,0.2478,False
0.008,0.1,2.0,44,1.7176,2.4835,1.5389,False
0.008,0.1,2.0,45,0.4845,0.9032,-0.1367,False
0.008,0.1,2.0,46,0.3289,1.1823,0.3014,False
0.008,0.1,2.0,47,0.4652,1.23,0.2836,False
0.008,0.1,2.0,48,0.3329,0.5525,-0.2605,False
0.008,0.1,2.0,49,0.3564,1.2855,0.8092,False
0.008,0.1,2.0,50,0.6076,0.9755,-0.1294,False
0.008,0.1,2.0,51,0.419,1.5322,0.2301,False
0.008,0.1,2.0,52,0.3667,2.3344,2.3308,False
0.008,0.1,2.0,53,-0.4695,0.4509,-0.2227,True
0.008,0.1,2.0,54,0.1867,0.5731,0.1992,False
0.008,0.1,2.0,55,0.6033,1.0675,-0.0659,False
0.008,0.1,2.0,56,0.7715,1.2003,-0.0146,False
0.008,0.1,2.0,57,1.3939,2.2134,0.4836,False
0.008,0.1,2.0,58,0.0163,1.0409,1.0529,False
0.008,0.1,2.0,59,0.2603,1.089,0.619,False
0.008,0.1,2.0,60,0.9191,0.5884,-0.2485,False
0.008,0.1,2.0,61,-0.3974,0.0877,-0.3366,True
0.008,0.1,2.0,62,0.5389,1.0705,-0.1208,False
0.008,0.1,2.0,63,0.4708,1.6434,0.1748,False
0.008,0.1,2.0,64,-0.5158,0.1651,-0.3838,True
0.008,0.1,2.0,65,0.2763,0.6976,0.247,False
0.008,0.1,2.0,66,1.4859,1.5009,0.6102,False
0.008,0.1,2.0,67,-0.6918,0.0572,-0.4604,True
0.008,0.1,2.0,68,0.1932,0.5908,0.4147,False
0.008,0.1,2.0,69,0.8216,1.2268,0.1322,False
0.008,0.1,2.0,70,-0.3601,0.3866,0.1448,False
0.008,0.1,2.0,71,-0.2929,0.4413,0.1039,False
0.008,0.1,3.0,42,0.3578,0.5544,0.2171,False
0.008,0.1,3.0,43,0.0447,0.6133,0.2318,False
0.008,0.1,3.0,44,1.6703,2.4229,1.4769,False
0.008,0.1,3.0,45,0.4865,0.8992,-0.1317,False
0.008,0.1,3.0,46,0.3201,1.1448,0.2799,False
0.008,0.1,3.0,47,0.4504,1.1973,0.2737,False
0.008,0.1,3.0,48,0.3211,0.5405,-0.2614,False
0.008,0.1,3.0,49,0.344,1.2486,0.7746,False
0.008,0.1,3.0,50,0.5912,0.9557,-0.1314,False
0.008,0.1,3.0,51,0.4136,1.5027,0.2219,False
0.008,0.1,3.0,52,0.3594,2.2753,2.2361,False
0.008,0.1,3.0,53,-0.4668,0.4376,-0.2253,True
0.008,0.1,3.0,54,0.1792,0.5621,0.1858,False
0.008,0.1,3.0,55,0.5854,1.0378,-0.071,False
0.008,0.1,3.0,56,0.7579,1.174,-0.0152,False
0.008,0.1,3.0,57,1.3672,2.1707,0.4723,False
0.008,0.1,3.0,58,0.0145,1.0174,1.0094,False
0.008,0.1,3.0,59,0.2563,1.0687,0.5984,False
0.008,0.1,3.0,60,0.8774,0.5713,-0.2528,False
0.008,0.1,3.0,61,-0.3928,0.0893,-0.334,True
0.008,0.1,3.0,62,0.5228,1.0395,-0.1244,False
0.008,0.1,3.0,63,0.4622,1.6037,0.1674,False
0.008,0.1,3.0,64,-0.5091,0.1643,-0.3802,True
0.008,0.1,3.0,65,0.2638,0.677,0.2311,False
0.008,0.1,3.0,66,1.4518,1.4746,0.5988,False
0.008,0.1,3.0,67,-0.6896,0.0503,-0.4605,True
0.008,0.1,3.0,68,0.1866,0.5748,0.3918,False
0.008,0.1,3.0,69,0.8042,1.2002,0.1243,False
0.008,0.1,3.0,70,-0.3578,0.3758,0.128,False
0.008,0.1,3.0,71,-0.288,0.4375,0.0938,False
0.008,0.2,0.5,42,0.3841,0.572,0.2729,False
0.008,0.2,0.5,43,0.0567,0.6577,0.28,False
0.008,0.2,0.5,44,1.7982,2.5653,1.6501,False
0.008,0.2,0.5,45,0.4759,0.9096,-0.1456,False
0.008,0.2,0.5,46,0.3465,1.2532,0.3465,False
0.008,0.2,0.5,47,0.4822,1.2711,0.2978,False
0.008,0.2,0.5,48,0.3539,0.5778,-0.2604,False
0.008,0.2,0.5,49,0.3813,1.3637,0.8724,False
0.008,0.2,0.5,50,0.6389,1.0108,-0.1239,False
0.008,0.2,0.5,51,0.4213,1.5585,0.2406,False
0.008,0.2,0.5,52,0.3757,2.4466,2.5027,False
0.008,0.2,0.5,53,-0.4757,0.4696,-0.2205,True
0.008,0.2,0.5,54,0.2011,0.5944,0.2203,False
0.008,0.2,0.5,55,0.6299,1.1114,-0.0636,False
0.008,0.2,0.5,56,0.794,1.2498,-0.0099,False
0.008,0.2,0.5,57,1.4349,2.2765,0.5007,False
0.008,0.2,0.5,58,0.0188,1.0793,1.1287,False
0.008,0.2,0.5,59,0.2664,1.1277,0.6572,False
0.008,0.2,0.5,60,0.9958,0.6269,-0.2416,False
0.008,0.2,0.5,61,-0.4069,0.0863,-0.3428,True
0.008,0.2,0.5,62,0.5582,1.1242,-0.1142,False
0.008,0.2,0.5,63,0.4847,1.7153,0.1877,False
0.008,0.2,0.5,64,-0.5273,0.1657,-0.3928,True
0.008,0.2,0.5,65,0.2994,0.746,0.2791,False
0.008,0.2,0.5,66,1.5397,1.5426,0.6263,False
0.008,0.2,0.5,67,-0.6942,0.0758,-0.4566,True
0.008,0.2,0.5,68,0.2024,0.6102,0.448,False
0.008,0.2,0.5,69,0.8527,1.2832,0.1455,False
0.008,0.2,0.5,70,-0.362,0.4061,0.172,False
0.008,0.2,0.5,71,-0.2995,0.4564,0.1246,False
0.008,0.2,0.8,42,0.3812,0.5691,0.2666,False
0.008,0.2,0.8,43,0.0555,0.653,0.2752,False
0.008,0.2,0.8,44,1.784,2.5474,1.6307,False
0.008,0.2,0.8,45,0.4764,0.9084,-0.1442,False
0.008,0.2,0.8,46,0.3438,1.2417,0.3398,False
0.008,0.2,0.8,47,0.4779,1.2614,0.2948,False
0.008,0.2,0.8,48,0.3503,0.5742,-0.2606,False
0.008,0.2,0.8,49,0.3777,1.3525,0.8619,False
0.008,0.2,0.8,50,0.6339,1.0048,-0.1246,False
0.008,0.2,0.8,51,0.4197,1.5499,0.2382,False
0.008,0.2,0.8,52,0.3736,2.4291,2.4731,False
0.008,0.2,0.8,53,-0.475,0.4655,-0.2213,True
0.008,0.2,0.8,54,0.1989,0.5911,0.2162,False
0.008,0.2,0.8,55,0.6246,1.1026,-0.065,False
0.008,0.2,0.8,56,0.79,1.2419,-0.0101,False
0.008,0.2,0.8,57,1.4271,2.264,0.4975,False
0.008,0.2,0.8,58,0.0183,1.0723,1.1151,False
0.008,0.2,0.8,59,0.2652,1.1216,0.6511,False
0.008,0.2,0.8,60,0.983,0.6218,-0.2429,False
0.008,0.2,0.8,61,-0.4056,0.0867,-0.3421,True
0.008,0.2,0.8,62,0.5535,1.115,-0.1153,False
0.008,0.2,0.8,63,0.4822,1.7035,0.1855,False
0.008,0.2,0.8,64,-0.5254,0.1654,-0.3918,True
0.008,0.2,0.8,65,0.2958,0.7397,0.2743,False
0.008,0.2,0.8,66,1.5295,1.5348,0.6229,False
0.008,0.2,0.8,67,-0.6936,0.0737,-0.4566,True
0.008,0.2,0.8,68,0.2005,0.6056,0.4412,False
0.008,0.2,0.8,69,0.8477,1.2753,0.1432,False
0.008,0.2,0.8,70,-0.3614,0.4029,0.1668,False
0.008,0.2,0.8,71,-0.2982,0.455,0.1215,False
0.008,0.2,1.2,42,0.3775,0.5653,0.2584,False
0.008,0.2,1.2,43,0.0539,0.6468,0.2688,False
0.008,0.2,1.2,44,1.7654,2.5237,1.6054,False
0.008,0.2,1.2,45,0.4771,0.9067,-0.1424,False
0.008,0.2,1.2,46,0.3404,1.2267,0.3312,False
0.008,0.2,1.2,47,0.4722,1.2487,0.2909,False
0.008,0.2,1.2,48,0.3456,0.5694,-0.261,False
0.008,0.2,1.2,49,0.3729,1.3379,0.8482,False
0.008,0.2,1.2,50,0.6274,0.997,-0.1254,False
0.008,0.2,1.2,51,0.4176,1.5386,0.235,False
0.008,0.2,1.2,52,0.3708,2.4059,2.4344,False
0.008,0.2,1.2,53,-0.474,0.4602,-0.2224,True
0.008,0.2,1.2,54,0.1959,0.5867,0.2109,False
0.008,0.2,1.2,55,0.6177,1.091,-0.0669,False
0.008,0.2,1.2,56,0.7847,1.2315,-0.0104,False
0.008,0.2,1.2,57,1.4169,2.2475,0.4932,False
0.008,0.2,1.2,58,0.0176,1.0631,1.0974,False
0.008,0.2,1.2,59,0.2637,1.1136,0.6429,False
0.008,0.2,1.2,60,0.9661,0.6151,-0.2445,False
0.008,0.2,1.2,61,-0.4039,0.0872,-0.3411,True
0.008,0.2,1.2,62,0.5474,1.1028,-0.1166,False
0.008,0.2,1.2,63,0.4789,1.688,0.1827,False
0.008,0.2,1.2,64,-0.523,0.1649,-0.3905,True
0.008,0.2,1.2,65,0.2909,0.7315,0.2681,False
0.008,0.2,1.2,66,1.516,1.5246,0.6184,False
0.008,0.2,1.2,67,-0.6928,0.071,-0.4567,True
0.008,0.2,1.2,68,0.198,0.5996,0.4322,False
0.008,0.2,1.2,69,0.841,1.2649,0.1402,False
0.008,0.2,1.2,70,-0.3605,0.3986,0.1601,False
0.008,0.2,1.2,71,-0.2964,0.4533,0.1174,False
0.008,0.2,2.0,42,0.3701,0.5578,0.2425,False
0.008,0.2,2.0,43,0.0506,0.6347,0.2564,False
0.008,0.2,2.0,44,1.7291,2.4776,1.5565,False
0.008,0.2,2.0,45,0.4786,0.9035,-0.1388,False
0.008,0.2,2.0,46,0.3335,1.1975,0.3142,False
0.008,0.2,2.0,47,0.4612,1.2239,0.2834,False
0.008,0.2,2.0,48,0.3365,0.5601,-0.2617,False
0.008,0.2,2.0,49,0.3635,1.3091,0.8214,False
0.008,0.2,2.0,50,0.6147,0.9817,-0.127,False
0.008,0.2,2.0,51,0.4135,1.5165,0.2288,False
0.008,0.2,2.0,52,0.3654,2.3606,2.3595,False
0.008,0.2,2.0,53,-0.472,0.4499,-0.2244,True
0.008,0.2,2.0,54,0.1902,0.5782,0.2005,False
0.008,0.2,2.0,55,0.6042,1.0683,-0.0707,False
0.008,0.2,2.0,56,0.7743,1.2112,-0.011,False
0.008,0.2,2.0,57,1.3967,2.2151,0.4847,False
0.008,0.2,2.0,58,0.0163,1.0452,1.0631,False
0.008,0.2,2.0,59,0.2606,1.0979,0.627,False
0.008,0.2,2.0,60,0.9335,0.6019,-0.2478,False
0.008,0.2,2.0,61,-0.4004,0.0883,-0.3392,True
0.008,0.2,2.0,62,0.5354,1.079,-0.1193,False
0.008,0.2,2.0,63,0.4725,1.6576,0.1772,False
0.008,0.2,2.0,64,-0.5182,0.164,-0.3879,True
0.008,0.2,2.0,65,0.2814,0.7155,0.2559,False
0.008,0.2,2.0,66,1.4898,1.5045,0.6097,False
0.008,0.2,2.0,67,-0.6911,0.0656,-0.4568,True
0.008,0.2,2.0,68,0.193,0.5876,0.4147,False
0.008,0.2,2.0,69,0.8279,1.2445,0.1342,False
0.008,0.2,2.0,70,-0.3588,0.3903,0.1471,False
0.008,0.2,2.0,71,-0.2928,0.45,0.1095,False
0.008,0.2,3.0,42,0.3612,0.5488,0.2236,False
0.008,0.2,3.0,43,0.0466,0.6201,0.2415,False
0.008,0.2,3.0,44,1.6853,2.4221,1.4986,False
0.008,0.2,3.0,45,0.4804,0.8997,-0.1342,False
0.008,0.2,3.0,46,0.3253,1.1625,0.2939,False
0.008,0.2,3.0,47,0.4478,1.1943,0.2744,False
0.008,0.2,3.0,48,0.3256,0.5489,-0.2625,False
0.008,0.2,3.0,49,0.352,1.2744,0.7892,False
0.008,0.2,3.0,50,0.5994,0.9633,-0.1289,False
0.008,0.2,3.0,51,0.4086,1.4899,0.2214,False
0.008,0.2,3.0,52,0.3586,2.3058,2.2707,False
0.008,0.2,3.0,53,-0.4695,0.4375,-0.2268,True
0.008,0.2,3.0,54,0.1832,0.5678,0.1881,False
0.008,0.2,3.0,55,0.5876,1.0408,-0.0753,False
0.008,0.2,3.0,56,0.7618,1.1868,-0.0117,False
0.008,0.2,3.0,57,1.372,2.1757,0.4743,False
0.008,0.2,3.0,58,0.0146,1.0234,1.0224,False
0.008,0.2,3.0,59,0.2569,1.0788,0.6079,False
0.008,0.2,3.0,60,0.8946,0.5858,-0.2519,False
0.008,0.2,3.0,61,-0.3963,0.0897,-0.3368,True
0.008,0.2,3.0,62,0.5208,1.0502,-0.1226,False
0.008,0.2,3.0,63,0.4646,1.6208,0.1704,False
0.008,0.2,3.0,64,-0.5121,0.1631,-0.3846,True
0.008,0.2,3.0,65,0.2698,0.6961,0.2411,False
0.008,0.2,3.0,66,1.458,1.4802,0.599,False
0.008,0.2,3.0,67,-0.689,0.0591,-0.457,True
0.008,0.2,3.0,68,0.187,0.5731,0.3937,False
0.008,0.2,3.0,69,0.8119,1.2197,0.127,False
0.008,0.2,3.0,70,-0.3566,0.3803,0.1315,False
0.008,0.2,3.0,71,-0.2884,0.4463,0.1001,False
0.008,0.25,0.5,42,0.385,0.5677,0.2744,False
0.008,0.25,0.5,43,0.0572,0.6597,0.2837,False
0.008,0.25,0.5,44,1.8011,2.5575,1.6556,False
0.008,0.25,0.5,45,0.4728,0.9096,-0.1464,False
0.008,0.25,0.5,46,0.3484,1.2591,0.3523,False
0.008,0.25,0.5,47,0.4787,1.265,0.2969,False
0.008,0.25,0.5,48,0.355,0.5812,-0.2611,False
0.008,0.25,0.5,49,0.3843,1.3745,0.8767,False
0.008,0.25,0.5,50,0.6417,1.0127,-0.1228,False
0.008,0.25,0.5,51,0.4178,1.5473,0.2393,False
0.008,0.25,0.5,52,0.3744,2.457,2.5125,False
0.008,0.25,0.5,53,-0.4769,0.4681,-0.2217,True
0.008,0.25,0.5,54,0.2025,0.5966,0.2201,False
0.008,0.25,0.5,55,0.6291,1.1097,-0.0666,False
0.008,0.25,0.5,56,0.7945,1.254,-0.008,False
0.008,0.25,0.5,57,1.4345,2.2744,0.5005,False
0.008,0.25,0.5,58,0.0187,1.08,1.1315,False
0.008,0.25,0.5,59,0.2664,1.1313,0.6603,False
0.008,0.25,0.5,60,1.001,0.6333,-0.2416,False
0.008,0.25,0.5,61,-0.4082,0.0867,-0.344,True
0.008,0.25,0.5,62,0.555,1.1268,-0.1137,False
0.008,0.25,0.5,63,0.485,1.7203,0.1884,False
0.008,0.25,0.5,64,-0.528,0.1652,-0.3947,True
0.008,0.25,0.5,65,0.3014,0.7546,0.2829,False
0.008,0.25,0.5,66,1.5396,1.5427,0.6252,False
0.008,0.25,0.5,67,-0.6937,0.08,-0.4546,True
0.008,0.25,0.5,68,0.2018,0.6073,0.4463,False
0.008,0.25,0.5,69,0.855,1.2913,0.146,False
0.008,0.25,0.5,70,-0.3611,0.4075,0.172,False
0.008,0.25,0.5,71,-0.299,0.4611,0.1269,False
0.008,0.25,0.8,42,0.3823,0.5649,0.2684,False
0.008,0.25,0.8,43,0.056,0.6552,0.279,False
0.008,0.25,0.8,44,1.7876,2.5404,1.637,False
0.008,0.25,0.8,45,0.4733,0.9083,-0.1451,False
0.008,0.25,0.8,46,0.3459,1.2481,0.3459,False
0.008,0.25,0.8,47,0.4746,1.2558,0.2941,False
0.008,0.25,0.8,48,0.3516,0.5777,-0.2614,False
0.008,0.25,0.8,49,0.3809,1.3638,0.8666,False
0.008,0.25,0.8,50,0.637,1.007,-0.1234,False
0.008,0.25,0.8,51,0.4163,1.5392,0.237,False
0.008,0.25,0.8,52,0.3724,2.4401,2.484,False
0.008,0.25,0.8,53,-0.4762,0.4642,-0.2224,True
0.008,0.25,0.8,54,0.2004,0.5934,0.2162,False
0.008,0.25,0.8,55,0.6241,1.1013,-0.068,False
0.008,0.25,0.8,56,0.7907,1.2464,-0.0082,False
0.008,0.25,0.8,57,1.4271,2.2624,0.4974,False
0.008,0.25,0.8,58,0.0182,1.0734,1.1184,False
0.008,0.25,0.8,59,0.2653,1.1255,0.6544,False
0.008,0.25,0.8,60,0.9886,0.6284,-0.2428,False
0.008,0.25,0.8,61,-0.407,0.0871,-0.3433,True
0.008,0.25,0.8,62,0.5506,1.1179,-0.1147,False
0.008,0.25,0.8,63,0.4826,1.709,0.1864,False
0.008,0.25,0.8,64,-0.5263,0.1648,-0.3938,True
0.008,0.25,0.8,65,0.2979,0.7486,0.2784,False
0.008,0.25,0.8,66,1.5298,1.5353,0.622,False
0.008,0.25,0.8,67,-0.6931,0.078,-0.4547,True
0.008,0.25,0.8,68,0.2,0.6029,0.4398,False
0.008,0.25,0.8,69,0.8502,1.2837,0.1438,False
0.008,0.25,0.8,70,-0.3605,0.4043,0.1671,False
0.008,0.25,0.8,71,-0.2978,0.4598,0.1239,False
0.008,0.25,1.2,42,0.3786,0.5613,0.2605,False
0.008,0.25,1.2,43,0.0545,0.6493,0.2729,False
0.008,0.25,1.2,44,1.7698,2.5179,1.6127,False
0.008,0.25,1.2,45,0.4739,0.9067,-0.1433,False
0.008,0.25,1.2,46,0.3426,1.2336,0.3375,False
0.008,0.25,1.2,47,0.4692,1.2437,0.2904,False
0.008,0.25,1.2,48,0.3471,0.5731,-0.2617,False
0.008,0.25,1.2,49,0.3763,1.3496,0.8534,False
0.008,0.25,1.2,50,0.6307,0.9995,-0.1242,False
0.008,0.25,1.2,51,0.4144,1.5285,0.234,False
0.008,0.25,1.2,52,0.3698,2.418,2.4466,False
0.008,0.25,1.2,53,-0.4752,0.4591,-0.2234,True
0.008,0.25,1.2,54,0.1976,0.5891,0.2111,False
0.008,0.25,1.2,55,0.6175,1.0902,-0.0698,False
0.008,0.25,1.2,56,0.7857,1.2364,-0.0085,False
0.008,0.25,1.2,57,1.4172,2.2466,0.4933,False
0.008,0.25,1.2,58,0.0176,1.0646,1.1014,False
0.008,0.25,1.2,59,0.2637,1.1177,0.6466,False
0.008,0.25,1.2,60,0.9724,0.6219,-0.2443,False
0.008,0.25,1.2,61,-0.4053,0.0876,-0.3424,True
0.008,0.25,1.2,62,0.5448,1.1063,-0.116,False
0.008,0.25,1.2,63,0.4795,1.6942,0.1837,False
0.008,0.25,1.2,64,-0.524,0.1644,-0.3925,True
0.008,0.25,1.2,65,0.2932,0.7407,0.2724,False
0.008,0.25,1.2,66,1.5169,1.5255,0.6177,False
0.008,0.25,1.2,67,-0.6923,0.0753,-0.4548,True
0.008,0.25,1.2,68,0.1976,0.5971,0.4313,False
0.008,0.25,1.2,69,0.8438,1.2737,0.1409,False
0.008,0.25,1.2,70,-0.3597,0.4002,0.1607,False
0.008,0.25,1.2,71,-0.2961,0.4581,0.12,False
0.008,0.25,2.0,42,0.3715,0.5542,0.2452,False
0.008,0.25,2.0,43,0.0514,0.6377,0.2609,False
0.008,0.25,2.0,44,1.7349,2.4739,1.5656,False
0.008,0.25,2.0,45,0.4754,0.9037,-0.1398,False
0.008,0.25,2.0,46,0.336,1.2055,0.3211,False
0.008,0.25,2.0,47,0.4588,1.2203,0.2832,False
0.008,0.25,2.0,48,0.3384,0.5641,-0.2623,False
0.008,0.25,2.0,49,0.3672,1.3218,0.8277,False
0.008,0.25,2.0,50,0.6185,0.9849,-0.1257,False
0.008,0.25,2.0,51,0.4105,1.5076,0.2281,False
0.008,0.25,2.0,52,0.3646,2.3745,2.3745,False
0.008,0.25,2.0,53,-0.4733,0.4492,-0.2254,True
0.008,0.25,2.0,54,0.192,0.5809,0.2011,False
0.008,0.25,2.0,55,0.6045,1.0684,-0.0733,False
0.008,0.25,2.0,56,0.7757,1.2169,-0.0091,False
0.008,0.25,2.0,57,1.3979,2.2157,0.4852,False
0.008,0.25,2.0,58,0.0163,1.0473,1.0683,False
0.008,0.25,2.0,59,0.2608,1.1025,0.6313,False
